SEG_ID,STNAME,school_score,hospital_score,landmark_score,historic_score
621533,FALLS RD,0.0,0.0,0.0,0.0
401204,N 66TH ST,0.0,0.1,0.0,0.0
421076,N 29TH ST,0.0,0.1,0.3,0.0
521274,RIDGE AVE,0.1,0.0,0.0,0.0
421078,N 29TH ST,0.0,0.0,0.0,0.0
421077,N 29TH ST,0.0,0.0,0.0,0.0
420062,RIDGE AVE,0.0,0.0,0.0,0.0
520432,CECIL B MOORE AVE,0.0,0.0,0.3,0.0
520445,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
520450,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
421082,N 29TH ST,0.0,0.0,4.4,0.0
440049,N BROAD ST,0.0,0.0,0.0,0.0
440001,N BROAD ST,0.0,0.0,0.0,0.0
421079,N 29TH ST,0.0,0.0,0.0,0.0
421080,N 29TH ST,0.0,0.0,0.4,0.0
420119,RIDGE AVE,0.0,0.0,0.0,0.0
421588,RIDGE AVE,0.0,0.0,0.1,0.0
421081,N 29TH ST,0.0,0.0,0.0,0.0
520426,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
520438,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
421075,N 29TH ST,0.1,0.0,0.1,0.0
421083,N 29TH ST,0.0,0.0,0.1,0.0
440016,N BROAD ST,0.0,0.0,0.0,0.0
421589,RIDGE AVE,0.0,0.0,0.1,0.0
420176,POPLAR ST,0.0,0.1,0.9,0.0
420179,POPLAR ST,0.0,0.0,0.4,0.0
440111,N BROAD ST,0.0,0.0,0.0,0.0
421590,RIDGE AVE,0.0,0.0,0.0,0.1
420182,POPLAR ST,0.1,0.1,0.1,0.0
440161,N BROAD ST,0.0,0.0,0.0,0.0
422013,PENNSYLVANIA AVE,0.0,0.0,0.1,0.0
421537,RIDGE AVE,0.0,0.0,0.0,0.0
421536,RIDGE AVE,0.0,0.0,0.0,0.0
421084,N 29TH ST,0.0,0.0,0.1,0.0
421789,FAIRMOUNT AVE,0.0,0.0,0.0,0.0
421539,RIDGE AVE,0.0,0.0,0.0,0.0
421794,FAIRMOUNT AVE,0.0,0.0,0.1,0.1
421795,FAIRMOUNT AVE,0.0,0.1,0.2,0.0
421792,FAIRMOUNT AVE,0.0,0.0,0.1,0.0
422011,PENNSYLVANIA AVE,0.0,0.0,0.2,0.0
421793,FAIRMOUNT AVE,0.0,0.0,0.1,0.0
422012,PENNSYLVANIA AVE,0.0,0.0,0.1,0.0
421456,RIDGE AVE,0.0,0.0,0.0,0.0
421540,RIDGE AVE,0.0,0.0,0.0,0.0
421447,FAIRMOUNT AVE,0.1,0.0,0.0,0.0
421791,FAIRMOUNT AVE,0.0,0.1,0.8,0.1
421819,FAIRMOUNT AVE,0.0,0.0,0.1,0.0
440199,N BROAD ST,0.0,0.3,0.1,0.1
421458,RIDGE AVE,0.0,0.0,0.0,0.0
421448,FAIRMOUNT AVE,0.3,0.0,0.0,0.0
421457,RIDGE AVE,0.3,0.0,0.0,0.1
422014,PENNSYLVANIA AVE,0.0,0.0,0.1,0.0
421459,RIDGE AVE,0.0,0.0,0.0,0.0
421788,FAIRMOUNT AVE,0.0,0.0,0.0,0.0
421837,N 15TH ST,0.0,0.0,0.0,0.0
440257,N BROAD ST,0.1,0.0,0.0,0.0
440240,N BROAD ST,0.2,0.0,0.0,0.0
421453,FAIRMOUNT AVE,0.0,0.0,0.0,0.0
421451,FAIRMOUNT AVE,0.0,0.0,0.0,0.0
421454,FAIRMOUNT AVE,0.0,0.0,0.0,0.0
421452,FAIRMOUNT AVE,0.3,0.0,0.0,0.0
421449,FAIRMOUNT AVE,1.0,0.0,0.0,0.0
421450,FAIRMOUNT AVE,0.6,0.0,0.0,0.0
421790,FAIRMOUNT AVE,0.0,0.0,0.0,0.0
440836,N BROAD ST,0.0,0.0,0.0,0.0
421839,N 15TH ST,0.0,0.0,0.0,0.0
420769,N 22ND ST,0.0,0.0,0.1,0.0
422125,N 22ND ST,0.0,0.0,0.1,0.0
420806,N 22ND ST,0.0,0.0,0.1,0.0
440837,N BROAD ST,0.0,0.0,0.0,0.0
422998,N 15TH ST,0.0,0.0,0.0,0.0
422161,N 15TH ST,0.0,0.0,0.0,0.0
440838,N BROAD ST,0.2,0.0,0.0,0.0
420854,N 15TH ST,0.0,0.0,0.0,0.0
422346,N 15TH ST,0.0,0.0,0.0,0.0
441503,N BROAD ST,0.3,0.0,0.0,0.0
420707,N 21ST ST,0.0,0.0,0.2,0.0
421419,RACE ST,0.0,0.0,0.1,0.0
420807,RACE ST,0.0,0.0,0.1,0.0
422123,RACE ST,0.0,0.0,0.1,0.0
440839,N BROAD ST,0.2,0.0,0.0,0.0
420688,N 22ND ST,0.0,0.0,0.1,0.0
422052,N 22ND ST,0.0,0.0,0.0,0.0
421403,N 23RD ST,0.0,0.0,1.8,0.0
420764,N 21ST ST,0.0,0.0,0.1,0.0
420793,N 21ST ST,0.0,0.0,0.2,0.0
421349,N 15TH ST,0.1,0.0,0.0,0.0
421350,N 15TH ST,0.0,0.0,0.0,0.0
422096,MARKET ST,0.0,0.0,0.0,0.0
422909,N 23RD ST,0.0,0.0,0.0,0.0
420813,N 21ST ST,0.0,0.0,0.0,0.0
421374,JOHN F KENNEDY BLV,0.0,0.0,0.0,0.0
421344,JOHN F KENNEDY BLV,0.1,0.0,0.0,0.0
421373,JOHN F KENNEDY BLV,0.0,0.0,0.0,0.1
421293,MARKET ST,0.0,0.0,0.1,0.0
421420,RACE ST,0.0,0.0,0.0,0.0
420783,N 22ND ST,0.0,0.0,0.1,0.0
421346,JOHN F KENNEDY BLV,0.0,0.0,0.0,0.0
421338,N 15TH ST,0.0,0.0,0.1,0.0
421273,S 23RD ST,0.0,0.0,0.1,0.0
421316,MARKET ST,0.0,0.0,0.0,0.0
421388,N 18TH ST,0.0,0.0,0.0,0.0
420887,N 15TH ST,0.1,0.0,0.0,0.0
421274,S 23RD ST,0.0,0.0,0.2,0.0
421275,S 23RD ST,0.0,0.0,0.0,0.0
421362,N 16TH ST,0.0,0.0,0.0,0.0
421345,JOHN F KENNEDY BLV,0.1,0.0,0.1,0.1
421428,N 21ST ST,0.0,0.0,0.0,0.0
421387,N 18TH ST,0.0,0.0,0.0,0.0
421389,N 18TH ST,0.0,0.0,0.0,0.0
421356,ARCH ST,0.0,0.0,0.0,0.0
421337,S 15TH ST,0.0,0.2,0.0,0.9
421323,S 18TH ST,0.0,0.0,0.0,0.0
421333,MARKET ST,0.0,0.0,0.0,0.0
421390,N 18TH ST,0.0,0.0,0.0,0.0
421363,N 16TH ST,0.1,0.0,0.0,0.0
421322,S 18TH ST,0.0,0.0,0.0,0.0
421318,MARKET ST,0.0,0.0,0.0,0.0
421326,S 18TH ST,0.0,0.0,0.0,0.0
421150,S 15TH ST,0.0,0.0,0.0,0.0
421151,S 15TH ST,0.0,0.0,0.3,0.0
421277,S 23RD ST,0.0,0.0,0.0,0.0
421324,S 18TH ST,0.0,0.0,0.0,0.0
421332,MARKET ST,0.6,0.1,0.0,0.0
421317,MARKET ST,0.2,0.1,0.0,0.0
421147,S 15TH ST,0.0,0.0,0.0,0.0
421294,MARKET ST,0.0,0.0,0.0,0.0
421295,MARKET ST,0.0,0.0,0.0,0.0
421276,S 23RD ST,0.0,0.0,0.0,0.0
421336,S 18TH ST,0.0,0.0,0.0,0.0
421296,S 23RD ST,0.0,0.0,0.6,0.0
421246,S 23RD ST,0.0,0.0,0.0,0.1
421148,S 15TH ST,0.0,0.0,0.0,0.0
421149,S 15TH ST,0.0,0.0,0.1,0.0
421194,S 18TH ST,0.0,0.0,0.0,0.0
421999,S 18TH ST,0.0,0.0,0.0,0.0
421152,S 15TH ST,0.0,0.0,0.0,0.0
421278,S 23RD ST,0.0,0.0,0.1,0.0
421325,S 18TH ST,0.0,0.0,0.0,0.0
421245,S 23RD ST,0.0,0.0,0.0,0.0
421998,S 18TH ST,0.0,0.0,0.0,0.0
421153,S 15TH ST,0.0,0.0,0.0,0.0
321762,S 25TH ST,0.0,0.0,0.0,0.0
322058,S 23RD ST,0.0,0.1,0.0,0.0
421474,SWAIN ST,100.0,100.0,100.0,100.0
322060,S 23RD ST,0.0,0.1,0.0,0.0
421843,SPRING GARDEN ST,0.0,0.1,0.4,0.0
321739,S 25TH ST,0.0,0.1,0.0,0.0
520347,CECIL B MOORE AVE,0.1,0.0,0.2,0.0
520354,CECIL B MOORE AVE,0.0,0.0,0.1,0.0
520296,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
520285,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
520291,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
321890,S 23RD ST,0.0,0.1,0.0,0.0
322639,S BROAD ST,0.0,0.0,0.0,0.0
521373,RIDGE AVE,0.0,0.1,1.1,0.2
521131,RIDGE AVE,0.0,0.0,0.6,0.0
521012,DIAMOND ST,0.5,0.1,0.0,0.1
322657,S BROAD ST,0.2,0.0,0.0,0.1
321738,S 25TH ST,0.0,0.0,0.0,0.0
421865,N 31ST ST,0.0,0.0,0.1,0.0
520033,RIDGE AVE,0.0,0.0,0.0,0.2
321703,S 23RD ST,0.0,0.1,0.1,0.0
321695,S 25TH ST,0.0,0.0,0.0,0.0
322621,S 23RD ST,0.0,0.0,0.0,0.0
321827,S 23RD ST,0.0,0.1,0.0,0.0
322642,S BROAD ST,0.0,0.0,0.0,0.0
321691,S 25TH ST,0.0,0.0,0.0,0.0
520962,DIAMOND ST,0.0,0.0,0.1,0.0
321670,S 23RD ST,0.0,0.0,0.1,0.0
323187,S 23RD ST,0.0,0.0,0.0,0.0
521013,DIAMOND ST,0.0,0.0,0.0,0.0
520157,N 22ND ST,0.0,0.0,0.0,0.0
321053,S 23RD ST,0.0,0.0,0.0,0.0
521132,RIDGE AVE,0.0,0.0,0.1,0.0
321831,S 23RD ST,0.0,0.8,0.0,0.0
321689,S 25TH ST,0.0,0.1,0.0,0.0
321690,S 25TH ST,0.0,0.0,0.0,0.0
520964,DIAMOND ST,0.0,0.0,0.0,0.0
521010,DIAMOND ST,0.1,0.1,0.2,0.1
520335,CECIL B MOORE AVE,0.3,0.0,0.0,0.0
520342,RIDGE AVE,0.0,0.0,0.1,0.1
521403,CECIL B MOORE AVE,0.0,0.2,0.0,0.8
520332,CECIL B MOORE AVE,0.1,0.0,0.0,0.0
421866,N 31ST ST,0.0,0.1,0.1,0.0
521011,DIAMOND ST,0.0,0.1,0.0,0.1
321687,S 25TH ST,0.0,0.1,0.0,0.0
421852,HAVERFORD AVE,0.0,0.1,0.0,0.0
421853,HAVERFORD AVE,0.0,0.1,0.1,0.0
322755,S 23RD ST,0.0,0.0,0.0,0.1
521065,N 29TH ST,0.0,0.1,0.1,0.0
321696,S 25TH ST,0.0,0.1,0.6,0.0
321705,S 23RD ST,0.0,0.1,0.1,0.0
321054,S 23RD ST,0.0,0.0,0.0,0.1
520963,DIAMOND ST,0.0,0.0,0.6,0.0
520366,N 29TH ST,2.3,1.4,0.6,0.2
320849,S 23RD ST,0.0,0.0,0.0,0.0
321055,S 23RD ST,0.0,0.0,0.0,0.1
322792,S BROAD ST,0.0,0.0,0.0,0.0
520322,CECIL B MOORE AVE,0.1,0.0,0.1,0.0
520328,CECIL B MOORE AVE,0.2,0.0,0.0,0.0
520302,CECIL B MOORE AVE,0.0,0.8,0.0,0.1
321675,S 23RD ST,0.0,0.0,0.0,0.0
321674,S 23RD ST,0.0,0.0,0.0,0.0
320852,LOMBARD ST,0.0,0.0,0.0,0.0
320668,S 15TH ST,0.0,0.0,0.0,0.0
321688,S 25TH ST,0.0,0.1,0.0,0.0
321826,S 23RD ST,0.0,0.1,0.0,0.0
420530,SPRING GARDEN ST,0.1,0.0,0.1,0.1
321728,S 25TH ST,0.0,0.0,0.0,0.0
322651,S BROAD ST,0.1,0.0,0.0,0.0
421856,N 33RD ST,0.0,0.0,0.1,0.0
321669,S 23RD ST,0.0,0.0,0.0,0.0
321830,S 23RD ST,0.0,0.1,0.1,0.0
421248,S 23RD ST,0.0,0.0,0.0,0.1
521135,RIDGE AVE,0.0,0.0,0.9,0.0
320790,PINE ST,0.0,0.0,0.0,0.0
321692,S 25TH ST,0.0,2.9,0.1,0.3
321051,S 23RD ST,0.0,0.0,0.0,0.0
321052,S 23RD ST,0.0,0.0,0.0,0.0
323293,S BROAD ST,0.0,0.0,0.1,0.0
321686,S 25TH ST,0.0,0.0,0.0,0.0
421107,MANTUA AVE,0.0,1.7,0.4,0.5
323291,S BROAD ST,0.0,0.0,0.2,0.0
521133,RIDGE AVE,0.0,0.0,0.8,0.1
521136,RIDGE AVE,0.0,0.0,0.0,0.0
320656,PINE ST,0.0,0.0,0.0,0.0
323289,S BROAD ST,0.0,0.0,0.0,0.0
320655,PINE ST,0.0,0.0,0.0,0.0
322790,S BROAD ST,0.0,0.0,0.0,0.0
320657,PINE ST,0.0,0.0,0.0,0.0
320841,SOUTH ST,0.0,0.0,0.0,0.0
421106,MANTUA AVE,0.0,0.0,0.0,0.0
520271,RIDGE AVE,0.0,0.0,0.0,0.1
323189,S 23RD ST,0.0,0.0,0.0,0.1
421247,S 23RD ST,0.0,0.0,0.2,0.0
320704,S 18TH ST,0.0,0.0,0.0,0.0
320848,S 23RD ST,0.0,0.0,0.0,0.0
321701,S 23RD ST,0.0,0.1,0.4,0.0
421851,HAVERFORD AVE,0.0,0.0,0.2,0.0
421854,HAVERFORD AVE,0.0,0.1,0.1,0.0
421844,SPRING GARDEN ST,0.0,0.1,0.0,0.0
421195,S 18TH ST,0.0,0.0,0.0,0.0
320784,S 23RD ST,0.0,0.0,0.1,0.0
320811,LOMBARD ST,0.0,0.0,0.0,0.0
422069,N 19TH ST,0.0,0.0,0.0,0.0
421979,S 20TH ST,0.0,0.0,0.0,0.0
421845,SPRING GARDEN ST,0.0,0.0,0.2,0.0
322756,S 23RD ST,0.0,0.0,0.0,0.0
323288,S BROAD ST,0.0,0.0,0.0,0.0
322507,S 23RD ST,0.0,0.3,0.1,0.0
322650,S BROAD ST,0.2,0.0,0.0,0.0
421863,N 31ST ST,0.0,0.1,0.0,0.0
421864,N 31ST ST,0.0,0.0,0.0,0.0
320840,SOUTH ST,0.0,0.0,0.1,0.0
323286,S BROAD ST,0.0,0.0,1.1,0.0
322649,S BROAD ST,0.0,0.0,0.0,0.1
321891,S 23RD ST,0.0,0.1,0.1,0.0
421249,S 23RD ST,0.0,0.0,0.0,0.0
320739,PINE ST,0.0,0.0,0.1,0.0
320813,LOMBARD ST,0.0,0.0,0.0,0.0
320740,PINE ST,0.0,0.0,0.2,0.0
421858,N 33RD ST,0.0,0.0,0.0,0.1
421154,S 15TH ST,0.0,0.0,0.0,0.0
320829,SOUTH ST,0.0,0.0,0.0,0.0
321693,S 25TH ST,0.0,0.0,0.0,0.0
420614,SPRING GARDEN ST,0.0,0.0,0.1,0.0
420631,N 34TH ST,0.0,0.0,0.0,0.0
420065,N SMEDLEY ST,99.9,99.9,99.8,99.9
323295,S BROAD ST,0.1,0.0,0.0,0.0
322508,S 23RD ST,0.0,0.3,0.2,0.0
323284,S BROAD ST,0.1,0.0,0.4,0.0
321694,S 25TH ST,0.0,0.0,0.0,0.0
320669,S 15TH ST,0.0,0.0,0.0,0.0
520228,N 22ND ST,0.0,0.0,0.2,0.0
322738,S 23RD ST,0.0,0.0,0.0,0.0
320812,LOMBARD ST,0.0,0.0,0.0,0.0
520920,N 29TH ST,0.1,0.0,0.0,0.0
520403,CECIL B MOORE AVE,0.0,0.1,0.0,0.0
520394,RIDGE AVE,0.0,0.0,0.0,0.1
520398,CECIL B MOORE AVE,0.0,0.0,0.0,0.0
421221,S 20TH ST,0.0,0.0,0.0,0.0
320654,PINE ST,0.0,0.0,0.0,0.0
320814,LOMBARD ST,0.0,0.0,0.0,0.0
323000,PINE ST,0.0,0.0,0.0,0.0
541176,N BROAD ST,0.1,0.0,0.0,0.1
541225,N BROAD ST,0.1,0.0,0.0,0.2
520960,DIAMOND ST,0.0,0.0,0.0,0.0
520124,DIAMOND ST,0.0,0.0,0.0,0.0
322737,SOUTH ST,0.0,0.0,0.0,0.0
520114,DIAMOND ST,0.0,0.0,0.0,0.0
520955,DIAMOND ST,0.0,0.0,0.0,0.0
520956,DIAMOND ST,0.0,0.0,0.0,0.0
520828,N 22ND ST,0.0,0.0,0.0,0.0
422368,N 16TH ST,0.0,0.0,0.0,0.0
320698,PINE ST,0.0,0.0,0.0,0.0
320815,LOMBARD ST,0.0,0.0,0.0,0.0
520123,N 22ND ST,0.1,0.0,0.0,0.0
520483,CECIL B MOORE AVE,0.1,0.0,0.0,0.0
421932,S 20TH ST,0.0,0.0,0.0,0.0
320828,SOUTH ST,0.0,0.0,0.0,0.0
520066,N 22ND ST,0.1,1.3,0.1,0.2
323279,S BROAD ST,0.0,0.0,0.0,0.1
421941,S 22ND ST,0.0,0.0,0.1,0.1
520878,DIAMOND ST,0.6,0.0,0.0,1.2
520115,DIAMOND ST,0.0,0.0,0.1,0.0
521272,RIDGE AVE,0.0,0.0,0.0,0.0
220920,S BROAD ST,0.0,0.0,0.0,0.0
320699,PINE ST,0.0,0.0,0.0,0.0
521273,RIDGE AVE,2.3,0.0,0.1,0.0
521064,N 29TH ST,88.4,77.2,85.1,89.7
521066,N 29TH ST,0.0,0.0,0.1,0.0
320741,PINE ST,0.0,0.0,0.0,0.0
520558,RIDGE AVE,0.0,0.0,0.0,0.0
520578,RIDGE AVE,0.1,0.0,0.0,0.0
540818,N BROAD ST,0.0,0.0,0.0,0.0
320742,PINE ST,0.0,0.0,0.0,0.0
322791,S BROAD ST,0.0,0.0,0.0,0.0
320850,LOMBARD ST,0.0,0.0,0.0,0.0
320851,LOMBARD ST,0.0,0.0,0.1,0.0
420206,N 17TH ST,99.8,99.4,99.3,98.7
421220,S 20TH ST,0.0,0.0,0.0,0.1
320785,S 23RD ST,0.0,0.0,0.0,0.0
520305,N 22ND ST,0.0,0.0,0.1,0.0
520879,DIAMOND ST,0.8,1.3,0.1,1.0
220953,S BROAD ST,0.1,0.0,0.0,0.0
520090,N 22ND ST,0.0,0.1,0.0,0.0
320697,PINE ST,0.1,0.0,0.0,0.1
320842,SOUTH ST,0.0,0.0,0.0,0.0
421933,S 20TH ST,0.0,0.0,0.1,0.0
521130,RIDGE AVE,0.3,2.1,0.1,0.3
520959,DIAMOND ST,0.0,0.0,0.0,0.0
520961,DIAMOND ST,0.0,0.0,0.0,0.0
421931,S 21ST ST,0.0,0.0,0.1,0.0
520106,N 22ND ST,0.0,0.0,0.0,0.0
520074,RIDGE AVE,0.0,0.1,0.6,0.0
520092,RIDGE AVE,0.0,0.0,0.1,0.0
521063,N 29TH ST,90.6,83.0,84.8,90.1
440050,W GIRARD AVE,0.0,0.0,0.0,0.0
322323,W PASSYUNK AVE,0.1,0.0,0.1,0.0
323336,S BROAD ST,0.0,0.0,0.0,0.1
323281,S BROAD ST,0.0,0.0,0.4,0.1
520880,DIAMOND ST,0.7,3.8,0.0,0.4
520029,RIDGE AVE,0.0,0.0,0.5,0.3
521134,RIDGE AVE,0.0,0.0,0.0,0.0
320816,LOMBARD ST,0.0,0.0,0.1,0.0
520535,RIDGE AVE,0.0,0.0,0.0,0.0
220486,W PASSYUNK AVE,0.0,0.0,0.0,0.0
220489,W PASSYUNK AVE,0.0,0.0,0.0,0.0
220305,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
520832,N 22ND ST,0.0,0.0,0.0,0.0
322516,S 22ND ST,0.0,0.1,0.0,0.0
322477,S 25TH ST,0.0,0.0,0.0,0.0
323277,S BROAD ST,0.0,0.0,0.0,0.1
321764,S 25TH ST,0.0,0.0,0.2,0.0
322068,S 23RD ST,0.0,0.1,0.0,0.0
520937,RIDGE AVE,0.2,0.0,0.9,0.1
322483,W PASSYUNK AVE,0.0,0.0,0.0,0.0
520958,DIAMOND ST,0.0,0.0,0.1,0.0
520957,DIAMOND ST,0.0,0.0,0.0,0.0
220236,S 28TH ST,0.0,0.0,0.0,0.0
220320,W MOYAMENSING AVE,0.1,0.0,0.0,0.0
220484,W PASSYUNK AVE,0.0,0.0,0.0,0.0
220311,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
220312,W MOYAMENSING AVE,0.1,0.1,0.0,0.0
322482,W PASSYUNK AVE,0.0,1.2,0.0,0.0
322480,W PASSYUNK AVE,0.0,0.0,0.0,0.0
220408,W PASSYUNK AVE,0.0,0.1,0.1,0.0
520652,N 29TH ST,0.0,0.0,0.0,0.0
521367,N 22ND ST,0.0,0.0,0.0,0.0
220470,W MOYAMENSING AVE,0.1,0.0,0.0,0.0
521385,RIDGE AVE,0.0,0.0,0.0,0.0
322064,S 23RD ST,0.0,0.1,0.0,0.0
541444,N BROAD ST,0.0,0.0,0.0,0.0
520061,RIDGE AVE,0.0,0.0,0.6,0.4
220440,W MOYAMENSING AVE,0.1,0.0,0.1,0.0
220304,W MOYAMENSING AVE,0.1,0.0,0.0,0.0
520648,N 29TH ST,0.0,0.0,0.0,0.0
520107,DIAMOND ST,0.4,1.3,0.6,0.0
520924,N 29TH ST,0.8,0.0,0.0,1.0
520647,N 29TH ST,0.0,0.0,0.4,0.0
220309,W MOYAMENSING AVE,0.0,0.1,0.1,0.0
220314,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
220315,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
520925,N 29TH ST,0.5,0.0,5.8,1.0
322478,S 25TH ST,0.0,0.1,0.0,0.0
322066,S 23RD ST,0.1,0.1,0.1,0.0
220483,S 28TH ST,0.0,0.0,0.0,0.0
520833,N 22ND ST,0.4,1.4,0.2,0.2
522061,N 29TH ST,0.3,0.0,0.1,0.0
322481,W PASSYUNK AVE,0.0,0.0,0.0,0.0
542767,N BROAD ST,0.0,0.0,0.0,0.0
520412,N 29TH ST,0.0,0.0,0.0,0.0
520458,RIDGE AVE,0.0,0.0,0.0,0.0
520101,N 22ND ST,0.0,0.2,0.2,0.0
541018,N BROAD ST,0.0,0.0,0.0,0.0
520919,N 29TH ST,0.3,0.0,0.3,0.0
520054,RIDGE AVE,0.0,0.0,0.1,0.2
520655,RIDGE AVE,0.0,0.0,0.0,0.0
540476,N BROAD ST,0.0,0.0,0.0,0.0
540433,N BROAD ST,0.0,0.0,0.0,0.0
540600,N BROAD ST,0.0,0.0,0.0,0.0
520456,CECIL B MOORE AVE,0.6,0.0,0.0,0.0
520479,CECIL B MOORE AVE,0.3,0.0,0.0,0.0
520939,RIDGE AVE,0.0,0.0,0.0,0.0
541659,N BROAD ST,0.0,0.0,0.0,0.0
322062,S 23RD ST,0.0,0.1,0.1,0.0
520831,N 22ND ST,0.0,0.0,0.0,0.0
322476,S 25TH ST,0.0,0.0,0.1,0.0
520112,N 22ND ST,0.1,0.0,0.1,0.0
323275,S BROAD ST,0.0,0.0,0.1,0.1
323273,S BROAD ST,0.0,0.0,0.0,0.0
520325,RIDGE AVE,0.0,0.1,0.0,0.1
520502,RIDGE AVE,0.0,0.0,0.0,0.0
520688,N 22ND ST,0.0,0.0,0.0,0.0
322499,S 23RD ST,0.1,0.1,0.1,0.0
520936,RIDGE AVE,0.1,0.0,0.2,0.0
521358,DIAMOND ST,0.0,0.0,0.0,0.0
540321,N BROAD ST,0.0,0.0,0.0,0.0
520938,RIDGE AVE,0.0,0.0,0.0,0.0
520105,DIAMOND ST,0.3,0.0,0.0,0.0
540028,N BROAD ST,0.0,0.0,0.3,0.4
540387,N BROAD ST,0.0,0.0,0.0,0.1
220006,S 20TH ST,0.0,0.0,0.0,0.0
220310,W MOYAMENSING AVE,0.3,0.0,0.1,0.0
220313,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
520473,CECIL B MOORE AVE,0.1,0.0,0.0,0.0
322566,W PASSYUNK AVE,0.0,0.0,0.0,0.0
322501,S 23RD ST,0.2,0.3,0.0,0.0
220306,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
421359,ARCH ST,0.0,0.0,0.0,0.1
421991,VINE ST,0.0,0.0,0.0,0.1
322515,S 22ND ST,0.1,0.1,0.2,0.0
421361,N 16TH ST,0.0,0.0,0.0,0.0
422345,N 17TH ST,0.0,0.0,0.0,0.0
422319,N 16TH ST,0.0,0.0,0.0,0.0
322779,S 23RD ST,0.5,0.3,0.1,0.0
421132,S BROAD ST,0.0,0.0,0.0,0.0
321763,S 25TH ST,0.0,0.1,0.2,0.0
220316,W MOYAMENSING AVE,0.0,0.1,0.0,0.0
321892,S 23RD ST,0.0,0.1,0.0,0.0
421992,VINE ST,0.0,0.0,0.0,0.0
220307,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
421360,N 16TH ST,0.0,0.0,0.0,0.0
421129,S BROAD ST,0.0,0.0,0.0,0.0
421140,SANSOM ST,0.0,0.0,0.0,0.1
322517,S 22ND ST,0.1,0.1,0.0,0.0
322474,S 25TH ST,0.0,0.0,0.1,0.0
322329,W PASSYUNK AVE,0.0,0.0,0.1,0.0
220220,S BROAD ST,0.0,0.1,0.0,0.0
220221,S BROAD ST,0.0,0.0,0.0,0.0
421131,S BROAD ST,0.0,0.0,0.0,0.0
322658,S BROAD ST,0.0,0.0,0.3,0.0
520683,N 22ND ST,0.0,0.1,0.0,0.0
322075,S 23RD ST,0.0,0.1,0.0,0.0
321893,S 23RD ST,0.0,0.1,0.0,0.0
422158,N 18TH ST,0.1,0.0,0.0,0.0
421376,ARCH ST,0.0,0.0,0.0,0.0
322326,W PASSYUNK AVE,0.0,0.0,0.0,0.0
220308,W MOYAMENSING AVE,0.0,0.0,0.0,0.0
322327,W PASSYUNK AVE,0.0,0.0,0.1,0.0
421385,N 19TH ST,0.0,0.0,0.0,0.0
322070,S 23RD ST,0.0,0.1,0.0,0.0
322072,S 23RD ST,0.0,0.1,0.1,0.0
321767,S 25TH ST,0.0,0.0,0.0,0.0
322500,S 23RD ST,0.0,0.1,0.4,0.0
220222,S BROAD ST,0.0,0.1,0.0,0.1
322324,W PASSYUNK AVE,0.2,0.0,0.1,0.1
322479,W PASSYUNK AVE,0.0,0.1,0.0,0.0
322325,W PASSYUNK AVE,0.0,0.0,0.0,0.0
322534,W PASSYUNK AVE,0.0,0.0,0.0,0.0
322567,W PASSYUNK AVE,0.1,0.0,0.0,0.0
220321,W MOYAMENSING AVE,0.0,0.0,0.1,0.0
421380,N 20TH ST,0.1,0.0,0.0,0.0
220227,S BROAD ST,0.0,0.1,0.1,0.0
521363,N 29TH ST,0.0,0.0,0.0,0.0
322774,W PASSYUNK AVE,0.8,0.0,0.3,3.2
423062,N BROAD ST,0.0,0.0,0.0,0.0
322077,S 23RD ST,0.0,0.1,0.2,0.0
322074,S 23RD ST,0.0,0.1,0.4,0.0
322518,S 22ND ST,0.1,1.2,0.2,0.0
322475,S 25TH ST,0.0,0.0,0.1,0.0
220368,S BROAD ST,0.1,0.0,0.0,0.0
321672,S 23RD ST,0.0,0.0,0.0,0.0
220226,S BROAD ST,0.0,0.1,0.0,0.0
322564,W PASSYUNK AVE,0.0,0.0,0.0,0.0
322565,W PASSYUNK AVE,0.0,0.0,0.0,0.0
421096,N MYRTLEWOOD ST,100.0,100.0,100.0,100.0
421371,N 17TH ST,0.0,0.0,0.0,0.0
321671,S 23RD ST,0.0,0.0,0.0,0.0
220284,PENROSE AVE,0.0,0.0,0.0,0.0
220285,PENROSE AVE,0.0,0.0,0.0,0.0
220382,S BROAD ST,0.0,1.9,0.0,0.0
323267,S 23RD ST,0.0,0.0,0.2,0.1
423056,N BROAD ST,0.0,0.0,0.0,0.0
421358,ARCH ST,0.0,0.0,0.0,0.1
321765,S 25TH ST,0.0,0.0,0.1,0.0
421993,VINE ST,0.0,0.0,0.1,0.0
422159,N 17TH ST,0.0,0.0,0.0,0.0
